id,component_id,quantity,order_date,unit_price_usd,total_cost_usd,shipping_status
823,10,1000,2025-06-14 00:00:00,180.00,180000.00,Delivered
824,5,250,2025-03-16 00:00:00,2800.00,700000.00,Delivered
825,7,250,2025-05-07 00:00:00,1200.00,300000.00,Pending
826,8,250,2025-05-31 00:00:00,450.00,112500.00,Delivered
827,13,100,2025-07-08 00:00:00,2200.00,220000.00,Delivered
828,8,1000,2026-03-17 00:00:00,450.00,450000.00,Shipped
829,11,1000,2025-10-21 00:00:00,800.00,800000.00,Delivered
830,6,50,2025-12-23 00:00:00,3900.00,195000.00,Delivered
831,14,250,2025-08-15 00:00:00,380.00,95000.00,Shipped
832,9,500,2026-03-21 00:00:00,250.00,125000.00,Pending
833,10,50,2025-10-22 00:00:00,180.00,9000.00,Shipped
834,3,100,2025-06-03 00:00:00,4900.00,490000.00,Shipped
835,5,250,2026-03-27 00:00:00,2800.00,700000.00,Delivered
836,8,250,2025-06-26 00:00:00,450.00,112500.00,Delivered
837,5,100,2025-08-15 00:00:00,2800.00,280000.00,Shipped
838,13,250,2025-11-20 00:00:00,2200.00,550000.00,Pending
839,9,250,2025-06-03 00:00:00,250.00,62500.00,Shipped
840,6,250,2025-01-01 00:00:00,3900.00,975000.00,Pending
841,13,250,2025-03-27 00:00:00,2200.00,550000.00,Delivered
842,2,50,2025-11-26 00:00:00,6800.00,340000.00,Delivered
843,5,100,2025-03-07 00:00:00,2800.00,280000.00,Pending
844,5,50,2025-03-28 00:00:00,2800.00,140000.00,Shipped
845,12,250,2025-11-22 00:00:00,1500.00,375000.00,Shipped
846,10,50,2025-05-18 00:00:00,180.00,9000.00,Pending
847,12,50,2025-05-15 00:00:00,1500.00,75000.00,Shipped
848,5,50,2026-03-23 00:00:00,2800.00,140000.00,Pending
849,8,500,2025-09-28 00:00:00,450.00,225000.00,Delivered
850,4,500,2025-09-23 00:00:00,2400.00,1200000.00,Shipped
851,13,250,2025-03-28 00:00:00,2200.00,550000.00,Delivered
852,4,250,2025-12-22 00:00:00,2400.00,600000.00,Delivered
853,8,500,2025-04-10 00:00:00,450.00,225000.00,Delivered
854,1,1000,2025-10-03 00:00:00,8500.00,8500000.00,Delivered
855,11,100,2025-06-01 00:00:00,800.00,80000.00,Delivered
856,6,50,2026-03-16 00:00:00,3900.00,195000.00,Delivered
857,5,100,2025-05-13 00:00:00,2800.00,280000.00,Shipped
858,9,50,2025-06-05 00:00:00,250.00,12500.00,Delivered
859,11,250,2025-12-25 00:00:00,800.00,200000.00,Shipped
860,3,250,2025-02-21 00:00:00,4900.00,1225000.00,Delivered
861,9,100,2025-04-01 00:00:00,250.00,25000.00,Delivered
862,10,1000,2025-12-30 00:00:00,180.00,180000.00,Shipped
863,9,1000,2025-02-17 00:00:00,250.00,250000.00,Shipped
864,6,1000,2025-10-17 00:00:00,3900.00,3900000.00,Delivered
865,10,100,2025-04-02 00:00:00,180.00,18000.00,Delivered
866,10,50,2025-12-31 00:00:00,180.00,9000.00,Delivered
867,1,500,2025-02-13 00:00:00,8500.00,4250000.00,Pending
868,10,500,2025-10-04 00:00:00,180.00,90000.00,Delivered
869,14,50,2026-03-15 00:00:00,380.00,19000.00,Shipped
870,14,50,2025-03-01 00:00:00,380.00,19000.00,Shipped
871,12,1000,2026-03-25 00:00:00,1500.00,1500000.00,Pending
872,12,50,2025-10-30 00:00:00,1500.00,75000.00,Delivered
873,4,500,2025-03-24 00:00:00,2400.00,1200000.00,Delivered
874,11,100,2025-12-29 00:00:00,800.00,80000.00,Shipped
875,2,50,2025-11-07 00:00:00,6800.00,340000.00,Delivered
876,1,100,2026-01-04 00:00:00,8500.00,850000.00,Delivered
877,2,500,2025-02-22 00:00:00,6800.00,3400000.00,Pending
878,1,1000,2025-02-11 00:00:00,8500.00,8500000.00,Delivered
879,1,500,2025-08-08 00:00:00,8500.00,4250000.00,Pending
880,2,1000,2026-02-17 00:00:00,6800.00,6800000.00,Pending
881,8,250,2025-06-20 00:00:00,450.00,112500.00,Shipped
882,7,50,2025-07-25 00:00:00,1200.00,60000.00,Delivered
883,14,50,2025-03-01 00:00:00,380.00,19000.00,Delivered
884,9,500,2025-03-13 00:00:00,250.00,125000.00,Pending
885,11,50,2025-01-08 00:00:00,800.00,40000.00,Shipped
886,4,100,2025-12-15 00:00:00,2400.00,240000.00,Delivered
887,4,250,2026-01-16 00:00:00,2400.00,600000.00,Shipped
888,3,500,2026-02-02 00:00:00,4900.00,2450000.00,Delivered
889,1,50,2025-03-12 00:00:00,8500.00,425000.00,Delivered
890,14,500,2025-11-21 00:00:00,380.00,190000.00,Pending
891,10,1000,2026-02-22 00:00:00,180.00,180000.00,Delivered
892,3,100,2025-05-07 00:00:00,4900.00,490000.00,Pending
893,3,500,2025-09-19 00:00:00,4900.00,2450000.00,Delivered
894,14,500,2025-04-27 00:00:00,380.00,190000.00,Delivered
895,5,250,2025-03-08 00:00:00,2800.00,700000.00,Pending
896,13,250,2026-02-26 00:00:00,2200.00,550000.00,Delivered
897,2,250,2025-05-04 00:00:00,6800.00,1700000.00,Delivered
898,1,500,2025-01-04 00:00:00,8500.00,4250000.00,Delivered
899,8,250,2026-03-02 00:00:00,450.00,112500.00,Delivered
900,14,1000,2025-02-26 00:00:00,380.00,380000.00,Delivered
901,9,50,2025-06-03 00:00:00,250.00,12500.00,Delivered
902,7,100,2026-01-30 00:00:00,1200.00,120000.00,Delivered
903,11,500,2025-09-21 00:00:00,800.00,400000.00,Pending
904,11,500,2025-08-19 00:00:00,800.00,400000.00,Delivered
905,5,100,2025-12-20 00:00:00,2800.00,280000.00,Delivered
906,8,100,2026-02-11 00:00:00,450.00,45000.00,Delivered
907,12,100,2025-04-13 00:00:00,1500.00,150000.00,Delivered
908,11,50,2025-05-08 00:00:00,800.00,40000.00,Pending
909,12,250,2025-12-03 00:00:00,1500.00,375000.00,Delivered
910,14,500,2025-05-19 00:00:00,380.00,190000.00,Delivered
911,1,50,2025-08-18 00:00:00,8500.00,425000.00,Pending
912,4,1000,2026-03-07 00:00:00,2400.00,2400000.00,Delivered
913,4,50,2026-02-07 00:00:00,2400.00,120000.00,Shipped
914,1,1000,2025-11-14 00:00:00,8500.00,8500000.00,Pending
915,10,500,2025-08-16 00:00:00,180.00,90000.00,Pending
916,11,50,2025-01-11 00:00:00,800.00,40000.00,Shipped
917,4,1000,2025-11-17 00:00:00,2400.00,2400000.00,Pending
918,2,1000,2026-01-01 00:00:00,6800.00,6800000.00,Delivered
919,4,500,2025-02-06 00:00:00,2400.00,1200000.00,Delivered
920,14,100,2025-04-27 00:00:00,380.00,38000.00,Delivered
921,11,500,2025-12-25 00:00:00,800.00,400000.00,Shipped
922,1,500,2025-05-09 00:00:00,8500.00,4250000.00,Delivered
923,11,100,2026-02-02 00:00:00,800.00,80000.00,Delivered
924,3,50,2025-02-06 00:00:00,4900.00,245000.00,Shipped
925,6,1000,2026-01-05 00:00:00,3900.00,3900000.00,Delivered
926,12,100,2026-02-23 00:00:00,1500.00,150000.00,Delivered
927,12,500,2025-04-09 00:00:00,1500.00,750000.00,Delivered
928,10,250,2025-11-14 00:00:00,180.00,45000.00,Pending
929,10,1000,2026-02-09 00:00:00,180.00,180000.00,Pending
930,6,100,2026-02-08 00:00:00,3900.00,390000.00,Delivered
931,14,250,2025-08-05 00:00:00,380.00,95000.00,Delivered
932,12,50,2025-10-31 00:00:00,1500.00,75000.00,Delivered
933,7,250,2025-03-16 00:00:00,1200.00,300000.00,Delivered
934,4,500,2025-10-04 00:00:00,2400.00,1200000.00,Delivered
935,6,50,2026-01-04 00:00:00,3900.00,195000.00,Shipped
936,5,500,2025-01-02 00:00:00,2800.00,1400000.00,Shipped
937,8,100,2025-01-05 00:00:00,450.00,45000.00,Delivered
938,6,100,2025-01-31 00:00:00,3900.00,390000.00,Delivered
939,11,250,2026-01-07 00:00:00,800.00,200000.00,Delivered
940,9,1000,2025-10-05 00:00:00,250.00,250000.00,Pending
941,5,50,2025-11-17 00:00:00,2800.00,140000.00,Pending
942,9,250,2025-05-09 00:00:00,250.00,62500.00,Delivered
943,3,100,2026-01-21 00:00:00,4900.00,490000.00,Delivered
944,14,1000,2026-03-10 00:00:00,380.00,380000.00,Shipped
945,14,500,2025-04-24 00:00:00,380.00,190000.00,Shipped
946,4,500,2025-10-20 00:00:00,2400.00,1200000.00,Delivered
947,9,500,2025-08-04 00:00:00,250.00,125000.00,Delivered
948,10,1000,2025-12-20 00:00:00,180.00,180000.00,Pending
949,2,1000,2025-07-03 00:00:00,6800.00,6800000.00,Shipped
950,3,100,2025-09-19 00:00:00,4900.00,490000.00,Pending
951,11,250,2026-03-09 00:00:00,800.00,200000.00,Delivered
952,7,100,2025-10-06 00:00:00,1200.00,120000.00,Delivered
953,14,100,2025-01-30 00:00:00,380.00,38000.00,Delivered
954,8,500,2025-01-17 00:00:00,450.00,225000.00,Pending
955,6,100,2025-11-01 00:00:00,3900.00,390000.00,Shipped
956,9,1000,2026-02-04 00:00:00,250.00,250000.00,Pending
957,5,500,2026-03-12 00:00:00,2800.00,1400000.00,Shipped
958,6,50,2026-01-23 00:00:00,3900.00,195000.00,Delivered
959,10,50,2025-03-17 00:00:00,180.00,9000.00,Delivered
960,14,50,2025-06-10 00:00:00,380.00,19000.00,Delivered
961,14,50,2025-02-21 00:00:00,380.00,19000.00,Delivered
962,14,100,2026-02-17 00:00:00,380.00,38000.00,Delivered
963,7,50,2026-02-19 00:00:00,1200.00,60000.00,Delivered
964,8,500,2025-03-15 00:00:00,450.00,225000.00,Delivered
965,12,100,2025-05-12 00:00:00,1500.00,150000.00,Delivered
966,6,500,2025-12-01 00:00:00,3900.00,1950000.00,Shipped
967,6,50,2025-09-05 00:00:00,3900.00,195000.00,Shipped
968,2,50,2025-02-10 00:00:00,6800.00,340000.00,Delivered
969,8,50,2025-06-09 00:00:00,450.00,22500.00,Shipped
970,6,50,2025-08-20 00:00:00,3900.00,195000.00,Delivered
971,6,100,2025-07-18 00:00:00,3900.00,390000.00,Delivered
972,13,1000,2025-01-25 00:00:00,2200.00,2200000.00,Delivered
973,2,250,2025-01-12 00:00:00,6800.00,1700000.00,Delivered
974,8,1000,2025-10-02 00:00:00,450.00,450000.00,Delivered
975,11,250,2025-11-29 00:00:00,800.00,200000.00,Delivered
976,7,500,2025-11-02 00:00:00,1200.00,600000.00,Shipped
977,1,250,2025-02-21 00:00:00,8500.00,2125000.00,Delivered
978,12,50,2026-01-05 00:00:00,1500.00,75000.00,Pending
979,13,1000,2026-02-15 00:00:00,2200.00,2200000.00,Shipped
980,6,50,2025-08-15 00:00:00,3900.00,195000.00,Shipped
981,3,1000,2025-06-24 00:00:00,4900.00,4900000.00,Pending
982,11,500,2025-05-14 00:00:00,800.00,400000.00,Shipped
983,1,1000,2025-03-27 00:00:00,8500.00,8500000.00,Pending
984,13,100,2025-01-23 00:00:00,2200.00,220000.00,Shipped
985,9,50,2026-02-11 00:00:00,250.00,12500.00,Pending
986,7,500,2025-12-25 00:00:00,1200.00,600000.00,Delivered
987,14,100,2025-08-30 00:00:00,380.00,38000.00,Shipped
988,3,1000,2025-02-05 00:00:00,4900.00,4900000.00,Pending
989,7,100,2025-03-07 00:00:00,1200.00,120000.00,Delivered
990,3,500,2026-01-28 00:00:00,4900.00,2450000.00,Delivered
991,5,100,2025-01-03 00:00:00,2800.00,280000.00,Delivered
992,8,100,2025-01-25 00:00:00,450.00,45000.00,Delivered
993,3,100,2025-06-02 00:00:00,4900.00,490000.00,Pending
994,11,1000,2025-01-23 00:00:00,800.00,800000.00,Pending
995,12,1000,2025-03-02 00:00:00,1500.00,1500000.00,Delivered
996,14,250,2025-03-06 00:00:00,380.00,95000.00,Pending
997,4,500,2025-08-01 00:00:00,2400.00,1200000.00,Pending
998,13,250,2026-01-07 00:00:00,2200.00,550000.00,Shipped
999,9,50,2025-08-23 00:00:00,250.00,12500.00,Delivered
1000,5,500,2026-01-24 00:00:00,2800.00,1400000.00,Shipped
1001,11,1000,2026-01-20 00:00:00,800.00,800000.00,Pending
1002,13,100,2026-03-18 00:00:00,2200.00,220000.00,Delivered
1003,3,100,2026-03-01 00:00:00,4900.00,490000.00,Delivered
1004,12,1000,2025-09-17 00:00:00,1500.00,1500000.00,Pending
1005,11,1000,2026-03-16 00:00:00,800.00,800000.00,Shipped
1006,11,100,2026-02-15 00:00:00,800.00,80000.00,Delivered
1007,6,50,2025-08-01 00:00:00,3900.00,195000.00,Pending
1008,2,500,2025-04-14 00:00:00,6800.00,3400000.00,Delivered
1009,2,500,2025-07-01 00:00:00,6800.00,3400000.00,Pending
1010,12,250,2025-06-06 00:00:00,1500.00,375000.00,Shipped
1011,3,50,2025-03-21 00:00:00,4900.00,245000.00,Shipped
1012,12,500,2025-12-06 00:00:00,1500.00,750000.00,Pending
1013,14,50,2025-04-13 00:00:00,380.00,19000.00,Delivered
1014,3,1000,2025-10-09 00:00:00,4900.00,4900000.00,Pending
1015,14,50,2025-01-26 00:00:00,380.00,19000.00,Shipped
1016,1,500,2025-04-14 00:00:00,8500.00,4250000.00,Delivered
1017,13,50,2025-08-07 00:00:00,2200.00,110000.00,Delivered
1018,12,50,2025-08-09 00:00:00,1500.00,75000.00,Pending
1019,7,1000,2025-09-27 00:00:00,1200.00,1200000.00,Delivered
1020,13,50,2025-06-15 00:00:00,2200.00,110000.00,Delivered
1021,6,50,2025-01-06 00:00:00,3900.00,195000.00,Delivered
1022,12,500,2025-11-02 00:00:00,1500.00,750000.00,Shipped
1023,6,500,2025-06-23 00:00:00,3900.00,1950000.00,Shipped
1024,5,50,2025-02-17 00:00:00,2800.00,140000.00,Delivered
1025,5,500,2025-08-01 00:00:00,2800.00,1400000.00,Delivered
1026,3,250,2026-02-01 00:00:00,4900.00,1225000.00,Delivered
1027,14,250,2026-02-08 00:00:00,380.00,95000.00,Pending
1028,11,100,2026-01-27 00:00:00,800.00,80000.00,Delivered
1029,14,500,2025-03-07 00:00:00,380.00,190000.00,Delivered
1030,8,250,2025-04-05 00:00:00,450.00,112500.00,Pending
1031,12,50,2025-02-27 00:00:00,1500.00,75000.00,Delivered
1032,4,1000,2026-01-26 00:00:00,2400.00,2400000.00,Delivered
1033,11,250,2025-02-20 00:00:00,800.00,200000.00,Delivered
1034,3,50,2025-12-07 00:00:00,4900.00,245000.00,Shipped
1035,13,250,2025-06-28 00:00:00,2200.00,550000.00,Delivered
1036,3,100,2025-09-21 00:00:00,4900.00,490000.00,Delivered
1037,8,1000,2025-07-21 00:00:00,450.00,450000.00,Shipped
1038,3,100,2025-01-21 00:00:00,4900.00,490000.00,Shipped
1039,4,250,2025-05-14 00:00:00,2400.00,600000.00,Delivered
1040,13,1000,2025-04-01 00:00:00,2200.00,2200000.00,Shipped
1041,10,100,2025-03-17 00:00:00,180.00,18000.00,Delivered
1042,14,50,2025-07-04 00:00:00,380.00,19000.00,Delivered
1043,13,500,2025-06-15 00:00:00,2200.00,1100000.00,Pending
1044,1,50,2025-09-07 00:00:00,8500.00,425000.00,Pending
1045,10,50,2025-12-31 00:00:00,180.00,9000.00,Delivered
1046,3,250,2025-04-06 00:00:00,4900.00,1225000.00,Delivered
1047,2,500,2025-01-28 00:00:00,6800.00,3400000.00,Pending
1048,6,50,2025-07-25 00:00:00,3900.00,195000.00,Shipped
1049,9,1000,2025-12-20 00:00:00,250.00,250000.00,Delivered
1050,3,100,2025-08-27 00:00:00,4900.00,490000.00,Pending
1051,8,100,2025-02-03 00:00:00,450.00,45000.00,Pending
1052,13,100,2025-12-28 00:00:00,2200.00,220000.00,Delivered
1053,10,500,2025-10-01 00:00:00,180.00,90000.00,Delivered
1054,2,1000,2026-02-20 00:00:00,6800.00,6800000.00,Delivered
1055,12,100,2025-11-06 00:00:00,1500.00,150000.00,Pending
1056,6,1000,2026-02-03 00:00:00,3900.00,3900000.00,Delivered
1057,8,50,2025-12-30 00:00:00,450.00,22500.00,Pending
1058,6,500,2025-02-04 00:00:00,3900.00,1950000.00,Pending
1059,12,250,2025-07-04 00:00:00,1500.00,375000.00,Delivered
1060,11,250,2026-02-02 00:00:00,800.00,200000.00,Pending
1061,1,100,2025-02-15 00:00:00,8500.00,850000.00,Pending
1062,3,500,2025-10-20 00:00:00,4900.00,2450000.00,Delivered
1063,12,50,2025-01-02 00:00:00,1500.00,75000.00,Delivered
1064,13,500,2025-01-17 00:00:00,2200.00,1100000.00,Delivered
1065,13,100,2025-07-29 00:00:00,2200.00,220000.00,Pending
1066,7,50,2025-02-17 00:00:00,1200.00,60000.00,Pending
1067,6,250,2025-10-12 00:00:00,3900.00,975000.00,Delivered
1068,6,50,2025-07-23 00:00:00,3900.00,195000.00,Delivered
1069,8,100,2025-08-25 00:00:00,450.00,45000.00,Delivered
1070,12,500,2025-10-24 00:00:00,1500.00,750000.00,Delivered
1071,6,1000,2026-03-15 00:00:00,3900.00,3900000.00,Pending
1072,2,500,2025-02-23 00:00:00,6800.00,3400000.00,Delivered
1073,7,250,2025-07-05 00:00:00,1200.00,300000.00,Pending
1074,2,50,2025-04-02 00:00:00,6800.00,340000.00,Delivered
1075,2,1000,2025-08-06 00:00:00,6800.00,6800000.00,Delivered
1076,12,50,2025-03-18 00:00:00,1500.00,75000.00,Delivered
1077,10,1000,2026-01-26 00:00:00,180.00,180000.00,Shipped
1078,4,250,2025-04-18 00:00:00,2400.00,600000.00,Delivered
1079,13,500,2026-01-14 00:00:00,2200.00,1100000.00,Pending
1080,8,50,2026-03-04 00:00:00,450.00,22500.00,Delivered
1081,9,100,2025-04-24 00:00:00,250.00,25000.00,Delivered
1082,6,1000,2026-01-20 00:00:00,3900.00,3900000.00,Delivered
1083,11,250,2025-06-15 00:00:00,800.00,200000.00,Shipped
1084,10,100,2025-05-30 00:00:00,180.00,18000.00,Pending
1085,6,100,2025-07-31 00:00:00,3900.00,390000.00,Delivered
1086,8,100,2026-01-07 00:00:00,450.00,45000.00,Pending
1087,14,500,2025-04-08 00:00:00,380.00,190000.00,Delivered
1088,7,500,2025-08-20 00:00:00,1200.00,600000.00,Pending
1089,1,500,2025-11-22 00:00:00,8500.00,4250000.00,Delivered
1090,12,500,2025-10-09 00:00:00,1500.00,750000.00,Shipped
1091,7,1000,2025-05-11 00:00:00,1200.00,1200000.00,Delivered
1092,4,100,2026-03-14 00:00:00,2400.00,240000.00,Delivered
1093,5,250,2025-11-12 00:00:00,2800.00,700000.00,Delivered
1094,1,250,2025-02-18 00:00:00,8500.00,2125000.00,Pending
1095,10,100,2025-10-12 00:00:00,180.00,18000.00,Shipped
1096,7,100,2025-08-01 00:00:00,1200.00,120000.00,Delivered
1097,11,250,2025-02-07 00:00:00,800.00,200000.00,Shipped
1098,7,50,2025-11-23 00:00:00,1200.00,60000.00,Delivered
1099,2,1000,2026-01-12 00:00:00,6800.00,6800000.00,Delivered
1100,11,500,2025-02-20 00:00:00,800.00,400000.00,Delivered
1101,7,100,2025-08-12 00:00:00,1200.00,120000.00,Pending
1102,3,50,2025-08-08 00:00:00,4900.00,245000.00,Shipped
1103,9,250,2025-07-17 00:00:00,250.00,62500.00,Delivered
1104,11,50,2025-11-16 00:00:00,800.00,40000.00,Delivered
1105,3,500,2026-02-19 00:00:00,4900.00,2450000.00,Pending
1106,5,100,2025-12-07 00:00:00,2800.00,280000.00,Pending
1107,13,50,2025-07-11 00:00:00,2200.00,110000.00,Pending
1108,3,500,2025-08-16 00:00:00,4900.00,2450000.00,Pending
1109,8,1000,2025-09-08 00:00:00,450.00,450000.00,Delivered
1110,9,500,2025-02-04 00:00:00,250.00,125000.00,Shipped
1111,1,100,2026-02-19 00:00:00,8500.00,850000.00,Delivered
1112,7,50,2026-01-10 00:00:00,1200.00,60000.00,Shipped
1113,11,250,2025-01-31 00:00:00,800.00,200000.00,Delivered
1114,2,500,2026-02-03 00:00:00,6800.00,3400000.00,Delivered
1115,3,50,2025-04-30 00:00:00,4900.00,245000.00,Delivered
1116,10,100,2025-05-12 00:00:00,180.00,18000.00,Delivered
1117,11,250,2025-09-08 00:00:00,800.00,200000.00,Shipped
1118,3,500,2025-07-01 00:00:00,4900.00,2450000.00,Delivered
1119,12,1000,2025-05-21 00:00:00,1500.00,1500000.00,Pending
1120,10,500,2026-03-03 00:00:00,180.00,90000.00,Pending
1121,6,500,2025-06-28 00:00:00,3900.00,1950000.00,Pending
1122,10,250,2025-04-27 00:00:00,180.00,45000.00,Shipped
1123,3,500,2025-04-03 00:00:00,4900.00,2450000.00,Pending
1124,3,500,2025-04-15 00:00:00,4900.00,2450000.00,Shipped
1125,13,500,2025-08-18 00:00:00,2200.00,1100000.00,Shipped
1126,2,1000,2025-08-02 00:00:00,6800.00,6800000.00,Shipped
1127,7,50,2025-08-04 00:00:00,1200.00,60000.00,Pending
1128,3,1000,2025-06-30 00:00:00,4900.00,4900000.00,Delivered
1129,9,50,2025-04-30 00:00:00,250.00,12500.00,Delivered
1130,4,100,2025-08-14 00:00:00,2400.00,240000.00,Delivered
1131,7,1000,2026-01-23 00:00:00,1200.00,1200000.00,Delivered
1132,3,50,2026-03-03 00:00:00,4900.00,245000.00,Delivered
1133,12,50,2025-01-24 00:00:00,1500.00,75000.00,Shipped
1134,11,500,2025-07-29 00:00:00,800.00,400000.00,Pending
1135,8,500,2025-09-26 00:00:00,450.00,225000.00,Pending
1136,6,500,2025-01-06 00:00:00,3900.00,1950000.00,Delivered
1137,6,1000,2025-11-05 00:00:00,3900.00,3900000.00,Delivered
1138,1,250,2026-03-01 00:00:00,8500.00,2125000.00,Pending
1139,5,500,2025-11-13 00:00:00,2800.00,1400000.00,Delivered
1140,12,50,2025-07-18 00:00:00,1500.00,75000.00,Pending
1141,4,250,2026-02-22 00:00:00,2400.00,600000.00,Pending
1142,13,50,2025-11-14 00:00:00,2200.00,110000.00,Shipped
1143,9,50,2025-04-16 00:00:00,250.00,12500.00,Pending
1144,9,1000,2026-01-18 00:00:00,250.00,250000.00,Delivered
1145,7,500,2026-02-28 00:00:00,1200.00,600000.00,Delivered
1146,5,50,2025-04-01 00:00:00,2800.00,140000.00,Shipped
1147,7,250,2025-12-22 00:00:00,1200.00,300000.00,Shipped
1148,10,100,2026-02-03 00:00:00,180.00,18000.00,Pending
1149,12,1000,2025-06-11 00:00:00,1500.00,1500000.00,Delivered
1150,2,1000,2025-11-28 00:00:00,6800.00,6800000.00,Shipped
1151,5,500,2025-08-15 00:00:00,2800.00,1400000.00,Delivered
1152,7,100,2026-02-05 00:00:00,1200.00,120000.00,Delivered
1153,8,1000,2025-06-13 00:00:00,450.00,450000.00,Delivered
1154,9,100,2025-09-09 00:00:00,250.00,25000.00,Pending
1155,2,50,2025-02-06 00:00:00,6800.00,340000.00,Shipped
1156,12,250,2026-01-03 00:00:00,1500.00,375000.00,Pending
1157,10,500,2025-01-18 00:00:00,180.00,90000.00,Pending
1158,3,250,2025-05-11 00:00:00,4900.00,1225000.00,Shipped
1159,4,1000,2025-02-18 00:00:00,2400.00,2400000.00,Shipped
1160,9,500,2025-11-06 00:00:00,250.00,125000.00,Delivered
1161,4,1000,2025-07-12 00:00:00,2400.00,2400000.00,Delivered
1162,11,1000,2025-01-22 00:00:00,800.00,800000.00,Shipped
1163,2,1000,2025-04-21 00:00:00,6800.00,6800000.00,Delivered
1164,6,100,2026-03-22 00:00:00,3900.00,390000.00,Pending
1165,5,500,2025-07-06 00:00:00,2800.00,1400000.00,Shipped
1166,4,250,2025-12-10 00:00:00,2400.00,600000.00,Delivered
1167,7,1000,2025-07-02 00:00:00,1200.00,1200000.00,Shipped
1168,7,50,2025-09-21 00:00:00,1200.00,60000.00,Shipped
1169,11,100,2025-10-31 00:00:00,800.00,80000.00,Delivered
1170,8,50,2025-09-10 00:00:00,450.00,22500.00,Delivered
1171,4,100,2025-11-15 00:00:00,2400.00,240000.00,Shipped
1172,12,500,2025-04-19 00:00:00,1500.00,750000.00,Shipped
1173,13,50,2025-04-30 00:00:00,2200.00,110000.00,Delivered
1174,5,500,2025-10-07 00:00:00,2800.00,1400000.00,Pending
1175,8,500,2025-09-22 00:00:00,450.00,225000.00,Shipped
1176,14,1000,2025-01-16 00:00:00,380.00,380000.00,Pending
1177,11,1000,2025-06-03 00:00:00,800.00,800000.00,Pending
1178,1,50,2025-01-03 00:00:00,8500.00,425000.00,Delivered
1179,7,100,2025-05-12 00:00:00,1200.00,120000.00,Delivered
1180,12,100,2026-03-04 00:00:00,1500.00,150000.00,Shipped
1181,5,100,2026-03-14 00:00:00,2800.00,280000.00,Delivered
1182,8,100,2025-06-21 00:00:00,450.00,45000.00,Delivered
1183,1,100,2025-02-06 00:00:00,8500.00,850000.00,Delivered
1184,5,100,2025-04-21 00:00:00,2800.00,280000.00,Shipped
1185,7,50,2025-05-16 00:00:00,1200.00,60000.00,Delivered
1186,9,100,2025-11-05 00:00:00,250.00,25000.00,Delivered
1187,5,500,2025-02-20 00:00:00,2800.00,1400000.00,Pending
1188,14,50,2025-06-06 00:00:00,380.00,19000.00,Delivered
1189,13,250,2025-06-28 00:00:00,2200.00,550000.00,Delivered
1190,2,100,2026-02-24 00:00:00,6800.00,680000.00,Shipped
1191,4,250,2025-01-25 00:00:00,2400.00,600000.00,Pending
1192,1,1000,2025-08-08 00:00:00,8500.00,8500000.00,Delivered
1193,5,100,2025-02-08 00:00:00,2800.00,280000.00,Delivered
1194,4,1000,2025-07-22 00:00:00,2400.00,2400000.00,Shipped
1195,7,100,2025-12-25 00:00:00,1200.00,120000.00,Shipped
1196,9,500,2025-12-21 00:00:00,250.00,125000.00,Delivered
1197,7,100,2025-03-14 00:00:00,1200.00,120000.00,Pending
1198,11,500,2025-10-10 00:00:00,800.00,400000.00,Delivered
1199,9,100,2025-10-06 00:00:00,250.00,25000.00,Pending
1200,1,50,2025-05-19 00:00:00,8500.00,425000.00,Delivered
1201,13,500,2026-02-22 00:00:00,2200.00,1100000.00,Delivered
1202,8,50,2025-06-12 00:00:00,450.00,22500.00,Delivered
1203,11,50,2026-03-10 00:00:00,800.00,40000.00,Shipped
1204,7,1000,2025-12-30 00:00:00,1200.00,1200000.00,Delivered
1205,3,1000,2025-09-02 00:00:00,4900.00,4900000.00,Shipped
1206,2,1000,2025-03-19 00:00:00,6800.00,6800000.00,Delivered
1207,10,500,2025-06-24 00:00:00,180.00,90000.00,Shipped
1208,14,1000,2025-09-27 00:00:00,380.00,380000.00,Delivered
1209,7,100,2025-02-23 00:00:00,1200.00,120000.00,Pending
1210,4,250,2025-11-10 00:00:00,2400.00,600000.00,Pending
1211,7,250,2025-01-14 00:00:00,1200.00,300000.00,Shipped
1212,6,250,2025-01-24 00:00:00,3900.00,975000.00,Shipped
1213,4,500,2025-10-23 00:00:00,2400.00,1200000.00,Delivered
1214,4,500,2025-10-10 00:00:00,2400.00,1200000.00,Delivered
1215,12,1000,2025-01-12 00:00:00,1500.00,1500000.00,Pending
1216,8,500,2025-05-11 00:00:00,450.00,225000.00,Delivered
1217,11,500,2026-02-02 00:00:00,800.00,400000.00,Shipped
1218,1,1000,2025-06-19 00:00:00,8500.00,8500000.00,Delivered
1219,8,250,2025-05-04 00:00:00,450.00,112500.00,Shipped
1220,6,1000,2025-09-05 00:00:00,3900.00,3900000.00,Pending
1221,2,50,2025-09-25 00:00:00,6800.00,340000.00,Delivered
1222,4,250,2025-06-01 00:00:00,2400.00,600000.00,Shipped
1223,6,250,2025-03-25 00:00:00,3900.00,975000.00,Pending
1224,2,100,2025-12-26 00:00:00,6800.00,680000.00,Delivered
1225,7,50,2025-11-08 00:00:00,1200.00,60000.00,Delivered
1226,13,1000,2025-09-28 00:00:00,2200.00,2200000.00,Shipped
1227,4,500,2025-04-17 00:00:00,2400.00,1200000.00,Delivered
